#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2016-03-07T08:33:18 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ56dd3cc3122a	
#INFO	-out.max=unlimited	
#INFO	queryParameters=21	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/A+A/552/A16&tab:{J/A+A/552/A16/limb1-4}&key:source=J/A+A/552/A16/limb1-4&HTTPPRM:&
#-source=J/A+A/552/A16/limb1-4
#-order=I
#-out=logg
#-out=Teff
#-out=Z
#-out=xi
#-out=Filt
#-out=Met
#-out=Mod
#-out=u
#-out=Merit
#Merit=Merit
#-out=a
#-out=b
#-out=c
#-out=d
#-out=e
#-out=f
#

#RESOURCE=yCat_35520016
#Name: J/A+A/552/A16
#Title: Limb-darkening for CoRoT, Kepler, Spitzer. II. (Claret+, 2013)
#Table	J_A_A_552_A16_limb1-4:
#Name: J/A+A/552/A16/limb1-4
#Title: 1- and 2-parameter limb-darkening coefficients for quasi-spherical PHOENIX models: quadratic {\em(a,b)}, root-square {\em(c,d)} and logarithmic {\em(e,f)}, (equations 2, 3 and 4)
#Column	logg	(F5.2)	[2.5/5.5] Surface gravity	[ucd=phys.gravity]
#Column	Teff	(F6)	[5000/10000] Effective temperature	[ucd=phys.temperature.effective]
#Column	Z	(F4.1)	[0] Metallicity (log[M/H])	[ucd=phys.abund.Z]
#Column	xi	(F4.1)	[2] Microturbulent velocity {xi}	[ucd=phys.veloc]
#Column	Filt	(A2)	Filter (G1)	[ucd=meta.id;instr.filter]
#Column	Met	(A1)	[LF] Method (Least-Square or Flux Conservation)	[ucd=meta.id;stat.fit]
#Column	Mod	(A2)	[qs] quasi-spherical PHOENIX model	[ucd=stat.param;meta.modelled]
#Column	u	(F8.4)	Linear limb darkening coefficient u (G2)	[ucd=pos.distance]
#Column	Merit	(a5)	Corresponding figure of merit	[ucd=meta.ref.url]
#Column	a	(F8.4)	Quadratic limb darkening coefficient a (G2)	[ucd=phot.limbDark]
#Column	b	(F8.4)	Quadratic limb darkening coefficient b (G2)	[ucd=phot.limbDark]
#Column	c	(F8.4)	Root-square limb darkening coefficient c (G2)	[ucd=phot.limbDark]
#Column	d	(F8.4)	Root-square limb darkening coefficient d (G2)	[ucd=phot.limbDark]
#Column	e	(F8.4)	Logarithmic limb darkening coefficient e (G2)	[ucd=phot.limbDark]
#Column	f	(F8.4)	Logarithmic limb darkening coefficient f (G2)	[ucd=phot.limbDark]
logg|Teff|Z|xi|Filt|Met|Mod|u|Merit|a|b|c|d|e|f
 3.00|  9400| 0.0| 2.0|r'|F|qs|  0.4647|Merit| -0.0622|  1.0538| -1.1160|  2.6345|  1.1672|  1.0538
 3.50|  9400| 0.0| 2.0|r'|F|qs|  0.4218|Merit| -0.0248|  0.8932| -0.9180|  2.2330|  1.0173|  0.8932
 4.00|  9400| 0.0| 2.0|r'|F|qs|  0.3876|Merit|  0.2571|  0.2609| -0.0038|  0.6523|  0.5615|  0.2609
 4.50|  9400| 0.0| 2.0|r'|F|qs|  0.3697|Merit|  0.2578|  0.2238|  0.0340|  0.5595|  0.5189|  0.2238
 5.00|  9400| 0.0| 2.0|r'|F|qs|  0.3378|Merit|  0.2215|  0.2325| -0.0109|  0.5812|  0.4928|  0.2325
 5.50|  9400| 0.0| 2.0|r'|F|qs|  0.3175|Merit|  0.1984|  0.2382| -0.0398|  0.5955|  0.4763|  0.2382
 3.00|  9600| 0.0| 2.0|r'|F|qs|  0.4647|Merit| -0.0768|  1.0832| -1.1600|  2.7080|  1.1869|  1.0832
 3.50|  9600| 0.0| 2.0|r'|F|qs|  0.4174|Merit| -0.0388|  0.9124| -0.9511|  2.2809|  1.0257|  0.9124
 4.00|  9600| 0.0| 2.0|r'|F|qs|  0.3796|Merit|  0.2450|  0.2691| -0.0241|  0.6728|  0.5590|  0.2691
 4.50|  9600| 0.0| 2.0|r'|F|qs|  0.3658|Merit|  0.2566|  0.2183|  0.0383|  0.5458|  0.5113|  0.2183
 5.00|  9600| 0.0| 2.0|r'|F|qs|  0.3466|Merit|  0.2390|  0.2153|  0.0237|  0.5382|  0.4901|  0.2153
 5.50|  9600| 0.0| 2.0|r'|F|qs|  0.3150|Merit|  0.1978|  0.2344| -0.0365|  0.5859|  0.4713|  0.2344
 3.00|  9800| 0.0| 2.0|r'|F|qs|  0.4654|Merit| -0.0901|  1.1109| -1.2010|  2.7773|  1.2060|  1.1109
 3.50|  9800| 0.0| 2.0|r'|F|qs|  0.4139|Merit| -0.0532|  0.9343| -0.9875|  2.3357|  1.0367|  0.9343
 4.00|  9800| 0.0| 2.0|r'|F|qs|  0.3738|Merit|  0.2348|  0.2779| -0.0431|  0.6947|  0.5590|  0.2779
 4.50|  9800| 0.0| 2.0|r'|F|qs|  0.3667|Merit|  0.2601|  0.2134|  0.0467|  0.5334|  0.5090|  0.2134
 5.00|  9800| 0.0| 2.0|r'|F|qs|  0.3511|Merit|  0.2492|  0.2037|  0.0455|  0.5092|  0.4869|  0.2037
 5.50|  9800| 0.0| 2.0|r'|F|qs|  0.3161|Merit|  0.2016|  0.2289| -0.0273|  0.5722|  0.4687|  0.2289
 3.00| 10000| 0.0| 2.0|r'|F|qs|  0.4663|Merit| -0.1019|  1.1363| -1.2381|  2.8407|  1.2238|  1.1363
 3.50| 10000| 0.0| 2.0|r'|F|qs|  0.4109|Merit| -0.0667|  0.9552| -1.0218|  2.3879|  1.0477|  0.9552
 4.00| 10000| 0.0| 2.0|r'|F|qs|  0.3685|Merit|  0.2237|  0.2896| -0.0659|  0.7241|  0.5616|  0.2896
 4.50| 10000| 0.0| 2.0|r'|F|qs|  0.3590|Merit|  0.2505|  0.2171|  0.0334|  0.5428|  0.5038|  0.2171
 5.00| 10000| 0.0| 2.0|r'|F|qs|  0.3521|Merit|  0.2522|  0.1998|  0.0524|  0.4995|  0.4852|  0.1998
 5.50| 10000| 0.0| 2.0|r'|F|qs|  0.3216|Merit|  0.2128|  0.2176| -0.0048|  0.5441|  0.4667|  0.2176
 3.00|  5000| 0.0| 2.0|i'|F|qs|  0.5637|Merit|  0.4795|  0.1684|  0.3111|  0.4210|  0.6760|  0.1684
 3.50|  5000| 0.0| 2.0|i'|F|qs|  0.5598|Merit|  0.4969|  0.1257|  0.3712|  0.3143|  0.6436|  0.1257
 4.00|  5000| 0.0| 2.0|i'|F|qs|  0.5585|Merit|  0.5018|  0.1134|  0.3885|  0.2834|  0.6341|  0.1134
 4.50|  5000| 0.0| 2.0|i'|F|qs|  0.5609|Merit|  0.5074|  0.1069|  0.4005|  0.2673|  0.6321|  0.1069
 5.00|  5000| 0.0| 2.0|i'|F|qs|  0.5612|Merit|  0.5050|  0.1123|  0.3926|  0.2809|  0.6361|  0.1123
 5.50|  5000| 0.0| 2.0|i'|F|qs|  0.5510|Merit|  0.4876|  0.1268|  0.3607|  0.3171|  0.6356|  0.1268
 3.00|  5100| 0.0| 2.0|i'|F|qs|  0.5542|Merit|  0.4661|  0.1762|  0.2899|  0.4405|  0.6717|  0.1762
 3.50|  5100| 0.0| 2.0|i'|F|qs|  0.5485|Merit|  0.4807|  0.1355|  0.3452|  0.3388|  0.6389|  0.1355
 4.00|  5100| 0.0| 2.0|i'|F|qs|  0.5485|Merit|  0.4885|  0.1199|  0.3686|  0.2998|  0.6284|  0.1199
 4.50|  5100| 0.0| 2.0|i'|F|qs|  0.5501|Merit|  0.4931|  0.1140|  0.3791|  0.2850|  0.6261|  0.1140
 5.00|  5100| 0.0| 2.0|i'|F|qs|  0.5500|Merit|  0.4897|  0.1206|  0.3691|  0.3014|  0.6303|  0.1206
 5.50|  5100| 0.0| 2.0|i'|F|qs|  0.5407|Merit|  0.4734|  0.1345|  0.3389|  0.3363|  0.6304|  0.1345
 3.00|  5200| 0.0| 2.0|i'|F|qs|  0.5448|Merit|  0.4534|  0.1828|  0.2706|  0.4571|  0.6667|  0.1828
 3.50|  5200| 0.0| 2.0|i'|F|qs|  0.5389|Merit|  0.4684|  0.1409|  0.3275|  0.3523|  0.6329|  0.1409
 4.00|  5200| 0.0| 2.0|i'|F|qs|  0.5382|Merit|  0.4752|  0.1261|  0.3491|  0.3153|  0.6223|  0.1261
 4.50|  5200| 0.0| 2.0|i'|F|qs|  0.5397|Merit|  0.4794|  0.1206|  0.3587|  0.3016|  0.6201|  0.1206
 5.00|  5200| 0.0| 2.0|i'|F|qs|  0.5392|Merit|  0.4748|  0.1288|  0.3460|  0.3221|  0.6251|  0.1288
 5.50|  5200| 0.0| 2.0|i'|F|qs|  0.5422|Merit|  0.4773|  0.1298|  0.3475|  0.3244|  0.6287|  0.1298
 3.00|  5300| 0.0| 2.0|i'|F|qs|  0.5351|Merit|  0.4386|  0.1929|  0.2458|  0.4822|  0.6637|  0.1929
 3.50|  5300| 0.0| 2.0|i'|F|qs|  0.5295|Merit|  0.4567|  0.1457|  0.3109|  0.3643|  0.6267|  0.1457
 4.00|  5300| 0.0| 2.0|i'|F|qs|  0.5286|Merit|  0.4630|  0.1311|  0.3319|  0.3277|  0.6159|  0.1311
 4.50|  5300| 0.0| 2.0|i'|F|qs|  0.5300|Merit|  0.4669|  0.1262|  0.3408|  0.3154|  0.6141|  0.1262
 5.00|  5300| 0.0| 2.0|i'|F|qs|  0.5282|Merit|  0.4600|  0.1362|  0.3238|  0.3406|  0.6190|  0.1362
 5.50|  5300| 0.0| 2.0|i'|F|qs|  0.5313|Merit|  0.4622|  0.1382|  0.3239|  0.3456|  0.6234|  0.1382
 3.00|  5400| 0.0| 2.0|i'|F|qs|  0.5267|Merit|  0.4270|  0.1994|  0.2275|  0.4986|  0.6596|  0.1994
 3.50|  5400| 0.0| 2.0|i'|F|qs|  0.5205|Merit|  0.4456|  0.1498|  0.2959|  0.3745|  0.6204|  0.1498
 4.00|  5400| 0.0| 2.0|i'|F|qs|  0.5191|Merit|  0.4513|  0.1356|  0.3157|  0.3390|  0.6095|  0.1356
 4.50|  5400| 0.0| 2.0|i'|F|qs|  0.5149|Merit|  0.4445|  0.1408|  0.3038|  0.3519|  0.6087|  0.1408
 5.00|  5400| 0.0| 2.0|i'|F|qs|  0.5176|Merit|  0.4463|  0.1427|  0.3036|  0.3568|  0.6127|  0.1427
 5.50|  5400| 0.0| 2.0|i'|F|qs|  0.5206|Merit|  0.4479|  0.1455|  0.3024|  0.3637|  0.6176|  0.1455
 3.00|  5500| 0.0| 2.0|i'|F|qs|  0.5188|Merit|  0.4167|  0.2043|  0.2124|  0.5107|  0.6550|  0.2043
 3.50|  5500| 0.0| 2.0|i'|F|qs|  0.5122|Merit|  0.4354|  0.1535|  0.2819|  0.3838|  0.6145|  0.1535
 4.00|  5500| 0.0| 2.0|i'|F|qs|  0.5101|Merit|  0.4406|  0.1390|  0.3017|  0.3474|  0.6027|  0.1390
 4.50|  5500| 0.0| 2.0|i'|F|qs|  0.5053|Merit|  0.4324|  0.1458|  0.2866|  0.3646|  0.6025|  0.1458
 5.00|  5500| 0.0| 2.0|i'|F|qs|  0.5077|Merit|  0.4334|  0.1485|  0.2849|  0.3712|  0.6066|  0.1485
 5.50|  5500| 0.0| 2.0|i'|F|qs|  0.5101|Merit|  0.4343|  0.1517|  0.2826|  0.3792|  0.6112|  0.1517
 3.00|  5600| 0.0| 2.0|i'|F|qs|  0.5109|Merit|  0.4059|  0.2101|  0.1958|  0.5252|  0.6510|  0.2101
 3.50|  5600| 0.0| 2.0|i'|F|qs|  0.5042|Merit|  0.4259|  0.1564|  0.2695|  0.3911|  0.6084|  0.1564
 4.00|  5600| 0.0| 2.0|i'|F|qs|  0.5016|Merit|  0.4307|  0.1418|  0.2889|  0.3545|  0.5961|  0.1418
 4.50|  5600| 0.0| 2.0|i'|F|qs|  0.4960|Merit|  0.4210|  0.1501|  0.2709|  0.3752|  0.5960|  0.1501
 5.00|  5600| 0.0| 2.0|i'|F|qs|  0.4977|Merit|  0.4212|  0.1530|  0.2682|  0.3826|  0.5998|  0.1530
 5.50|  5600| 0.0| 2.0|i'|F|qs|  0.4922|Merit|  0.4067|  0.1709|  0.2358|  0.4273|  0.6061|  0.1709
 3.00|  5700| 0.0| 2.0|i'|F|qs|  0.5037|Merit|  0.3958|  0.2160|  0.1798|  0.5399|  0.6477|  0.2160
 3.50|  5700| 0.0| 2.0|i'|F|qs|  0.4964|Merit|  0.4168|  0.1592|  0.2575|  0.3981|  0.6026|  0.1592
 4.00|  5700| 0.0| 2.0|i'|F|qs|  0.4885|Merit|  0.4125|  0.1520|  0.2605|  0.3800|  0.5898|  0.1520
 4.50|  5700| 0.0| 2.0|i'|F|qs|  0.4873|Merit|  0.4106|  0.1534|  0.2573|  0.3834|  0.5896|  0.1534
 5.00|  5700| 0.0| 2.0|i'|F|qs|  0.4884|Merit|  0.4100|  0.1567|  0.2533|  0.3918|  0.5928|  0.1567
 5.50|  5700| 0.0| 2.0|i'|F|qs|  0.4818|Merit|  0.3932|  0.1773|  0.2159|  0.4433|  0.6001|  0.1773
 3.00|  5800| 0.0| 2.0|i'|F|qs|  0.4965|Merit|  0.3854|  0.2221|  0.1633|  0.5552|  0.6445|  0.2221
 3.50|  5800| 0.0| 2.0|i'|F|qs|  0.4893|Merit|  0.4085|  0.1615|  0.2470|  0.4037|  0.5969|  0.1615
 4.00|  5800| 0.0| 2.0|i'|F|qs|  0.4805|Merit|  0.4029|  0.1553|  0.2475|  0.3883|  0.5841|  0.1553
 4.50|  5800| 0.0| 2.0|i'|F|qs|  0.4792|Merit|  0.4011|  0.1562|  0.2449|  0.3905|  0.5833|  0.1562
 5.00|  5800| 0.0| 2.0|i'|F|qs|  0.4797|Merit|  0.4003|  0.1589|  0.2414|  0.3972|  0.5857|  0.1589
 5.50|  5800| 0.0| 2.0|i'|F|qs|  0.4719|Merit|  0.3812|  0.1815|  0.1997|  0.4537|  0.5929|  0.1815
 3.00|  5900| 0.0| 2.0|i'|F|qs|  0.4898|Merit|  0.3750|  0.2297|  0.1453|  0.5743|  0.6430|  0.2297
 3.50|  5900| 0.0| 2.0|i'|F|qs|  0.4823|Merit|  0.4003|  0.1640|  0.2363|  0.4101|  0.5917|  0.1640
 4.00|  5900| 0.0| 2.0|i'|F|qs|  0.4731|Merit|  0.3944|  0.1574|  0.2371|  0.3934|  0.5780|  0.1574
 4.50|  5900| 0.0| 2.0|i'|F|qs|  0.4716|Merit|  0.3925|  0.1581|  0.2344|  0.3952|  0.5769|  0.1581
 5.00|  5900| 0.0| 2.0|i'|F|qs|  0.4714|Merit|  0.3907|  0.1614|  0.2293|  0.4035|  0.5790|  0.1614
 5.50|  5900| 0.0| 2.0|i'|F|qs|  0.4625|Merit|  0.3698|  0.1854|  0.1844|  0.4634|  0.5860|  0.1854
 3.00|  6000| 0.0| 2.0|i'|F|qs|  0.4836|Merit|  0.3631|  0.2411|  0.1219|  0.6029|  0.6444|  0.2411
 3.50|  6000| 0.0| 2.0|i'|F|qs|  0.4750|Merit|  0.3930|  0.1641|  0.2289|  0.4103|  0.5844|  0.1641
 4.00|  6000| 0.0| 2.0|i'|F|qs|  0.4662|Merit|  0.3863|  0.1598|  0.2265|  0.3994|  0.5727|  0.1598
 4.50|  6000| 0.0| 2.0|i'|F|qs|  0.4640|Merit|  0.3851|  0.1579|  0.2272|  0.3948|  0.5693|  0.1579
 5.00|  6000| 0.0| 2.0|i'|F|qs|  0.4551|Merit|  0.3648|  0.1804|  0.1844|  0.4511|  0.5753|  0.1804
 5.50|  6000| 0.0| 2.0|i'|F|qs|  0.4538|Merit|  0.3591|  0.1893|  0.1698|  0.4734|  0.5800|  0.1893
 3.00|  6100| 0.0| 2.0|i'|F|qs|  0.4778|Merit|  0.3471|  0.2613|  0.0858|  0.6534|  0.6520|  0.2613
 3.50|  6100| 0.0| 2.0|i'|F|qs|  0.4687|Merit|  0.3856|  0.1662|  0.2194|  0.4156|  0.5795|  0.1662
 4.00|  6100| 0.0| 2.0|i'|F|qs|  0.4597|Merit|  0.3788|  0.1617|  0.2171|  0.4042|  0.5675|  0.1617
 4.50|  6100| 0.0| 2.0|i'|F|qs|  0.4571|Merit|  0.3775|  0.1592|  0.2183|  0.3981|  0.5633|  0.1592
 5.00|  6100| 0.0| 2.0|i'|F|qs|  0.4469|Merit|  0.3563|  0.1811|  0.1752|  0.4527|  0.5676|  0.1811
 5.50|  6100| 0.0| 2.0|i'|F|qs|  0.4455|Merit|  0.3495|  0.1920|  0.1575|  0.4799|  0.5735|  0.1920
 3.00|  6200| 0.0| 2.0|i'|F|qs|  0.4730|Merit|  0.3206|  0.3047|  0.0159|  0.7618|  0.6761|  0.3047
 3.50|  6200| 0.0| 2.0|i'|F|qs|  0.4626|Merit|  0.3781|  0.1688|  0.2093|  0.4221|  0.5751|  0.1688
 4.00|  6200| 0.0| 2.0|i'|F|qs|  0.4531|Merit|  0.3712|  0.1637|  0.2075|  0.4093|  0.5622|  0.1637
 4.50|  6200| 0.0| 2.0|i'|F|qs|  0.4254|Merit|  0.3344|  0.1819|  0.1525|  0.4548|  0.5467|  0.1819
 5.00|  6200| 0.0| 2.0|i'|F|qs|  0.4396|Merit|  0.3481|  0.1830|  0.1651|  0.4574|  0.5615|  0.1830
 5.50|  6200| 0.0| 2.0|i'|F|qs|  0.4376|Merit|  0.3407|  0.1938|  0.1469|  0.4846|  0.5669|  0.1938
 3.00|  6300| 0.0| 2.0|i'|F|qs|  0.4695|Merit|  0.2785|  0.3819| -0.1033|  0.9547|  0.7240|  0.3819
 3.50|  6300| 0.0| 2.0|i'|F|qs|  0.4521|Merit|  0.3601|  0.1839|  0.1762|  0.4597|  0.5747|  0.1839
 4.00|  6300| 0.0| 2.0|i'|F|qs|  0.4470|Merit|  0.3643|  0.1654|  0.1989|  0.4136|  0.5573|  0.1654
 4.50|  6300| 0.0| 2.0|i'|F|qs|  0.4182|Merit|  0.3264|  0.1836|  0.1427|  0.4591|  0.5406|  0.1836
 5.00|  6300| 0.0| 2.0|i'|F|qs|  0.4328|Merit|  0.3404|  0.1848|  0.1556|  0.4619|  0.5560|  0.1848
 5.50|  6300| 0.0| 2.0|i'|F|qs|  0.4299|Merit|  0.3319|  0.1960|  0.1359|  0.4900|  0.5606|  0.1960
 3.00|  6400| 0.0| 2.0|i'|F|qs|  0.4674|Merit|  0.2159|  0.5029| -0.2870|  1.2573|  0.8026|  0.5029
 3.50|  6400| 0.0| 2.0|i'|F|qs|  0.4459|Merit|  0.3520|  0.1878|  0.1641|  0.4696|  0.5712|  0.1878
 4.00|  6400| 0.0| 2.0|i'|F|qs|  0.4411|Merit|  0.3573|  0.1676|  0.1897|  0.4190|  0.5528|  0.1676
 4.50|  6400| 0.0| 2.0|i'|F|qs|  0.4114|Merit|  0.3188|  0.1852|  0.1336|  0.4630|  0.5349|  0.1852
 5.00|  6400| 0.0| 2.0|i'|F|qs|  0.4264|Merit|  0.3336|  0.1856|  0.1480|  0.4641|  0.5502|  0.1856
 5.50|  6400| 0.0| 2.0|i'|F|qs|  0.4063|Merit|  0.3051|  0.2024|  0.1026|  0.5061|  0.5412|  0.2024
 3.00|  6500| 0.0| 2.0|i'|F|qs|  0.4652|Merit|  0.1604|  0.6096| -0.4491|  1.5239|  0.8715|  0.6096
 3.50|  6500| 0.0| 2.0|i'|F|qs|  0.4399|Merit|  0.3434|  0.1929|  0.1505|  0.4823|  0.5685|  0.1929
 4.00|  6500| 0.0| 2.0|i'|F|qs|  0.4353|Merit|  0.3503|  0.1700|  0.1803|  0.4250|  0.5486|  0.1700
 4.50|  6500| 0.0| 2.0|i'|F|qs|  0.4053|Merit|  0.3120|  0.1866|  0.1254|  0.4665|  0.5297|  0.1866
 5.00|  6500| 0.0| 2.0|i'|F|qs|  0.4205|Merit|  0.3261|  0.1887|  0.1374|  0.4719|  0.5464|  0.1887
 5.50|  6500| 0.0| 2.0|i'|F|qs|  0.3994|Merit|  0.2976|  0.2036|  0.0940|  0.5089|  0.5351|  0.2036
 3.00|  6600| 0.0| 2.0|i'|F|qs|  0.4627|Merit|  0.1151|  0.6951| -0.5800|  1.7378|  0.9261|  0.6951
 3.50|  6600| 0.0| 2.0|i'|F|qs|  0.4343|Merit|  0.3352|  0.1983|  0.1368|  0.4958|  0.5666|  0.1983
 4.00|  6600| 0.0| 2.0|i'|F|qs|  0.4299|Merit|  0.3433|  0.1731|  0.1703|  0.4327|  0.5453|  0.1731
 4.50|  6600| 0.0| 2.0|i'|F|qs|  0.3995|Merit|  0.3055|  0.1880|  0.1175|  0.4700|  0.5249|  0.1880
 5.00|  6600| 0.0| 2.0|i'|F|qs|  0.4148|Merit|  0.3196|  0.1904|  0.1291|  0.4761|  0.5417|  0.1904
 5.50|  6600| 0.0| 2.0|i'|F|qs|  0.3931|Merit|  0.2910|  0.2044|  0.0866|  0.5110|  0.5294|  0.2044
 3.00|  6700| 0.0| 2.0|i'|F|qs|  0.4594|Merit|  0.0806|  0.7577| -0.6771|  1.8942|  0.9646|  0.7577
 3.50|  6700| 0.0| 2.0|i'|F|qs|  0.4291|Merit|  0.3269|  0.2044|  0.1225|  0.5111|  0.5654|  0.2044
 4.00|  6700| 0.0| 2.0|i'|F|qs|  0.4244|Merit|  0.3363|  0.1761|  0.1602|  0.4403|  0.5418|  0.1761
 4.50|  6700| 0.0| 2.0|i'|F|qs|  0.3943|Merit|  0.2995|  0.1896|  0.1098|  0.4741|  0.5207|  0.1896
 5.00|  6700| 0.0| 2.0|i'|F|qs|  0.4093|Merit|  0.3134|  0.1920|  0.1214|  0.4799|  0.5373|  0.1920
 5.50|  6700| 0.0| 2.0|i'|F|qs|  0.3876|Merit|  0.2850|  0.2051|  0.0799|  0.5128|  0.5243|  0.2051
 3.00|  6800| 0.0| 2.0|i'|F|qs|  0.4557|Merit|  0.0584|  0.7944| -0.7360|  1.9861|  0.9853|  0.7944
 3.50|  6800| 0.0| 2.0|i'|F|qs|  0.4239|Merit|  0.3181|  0.2115|  0.1065|  0.5289|  0.5649|  0.2115
 4.00|  6800| 0.0| 2.0|i'|F|qs|  0.4189|Merit|  0.3292|  0.1796|  0.1496|  0.4489|  0.5387|  0.1796
 4.50|  6800| 0.0| 2.0|i'|F|qs|  0.4165|Merit|  0.3313|  0.1703|  0.1610|  0.4258|  0.5300|  0.1703
 5.00|  6800| 0.0| 2.0|i'|F|qs|  0.4040|Merit|  0.3077|  0.1926|  0.1152|  0.4814|  0.5324|  0.1926
 5.50|  6800| 0.0| 2.0|i'|F|qs|  0.3819|Merit|  0.2795|  0.2047|  0.0749|  0.5116|  0.5183|  0.2047
 3.00|  6900| 0.0| 2.0|i'|F|qs|  0.4550|Merit|  0.0465|  0.8170| -0.7705|  2.0426|  0.9997|  0.8170
 3.50|  6900| 0.0| 2.0|i'|F|qs|  0.4185|Merit|  0.3095|  0.2182|  0.0913|  0.5455|  0.5640|  0.2182
 4.00|  6900| 0.0| 2.0|i'|F|qs|  0.4138|Merit|  0.3224|  0.1828|  0.1396|  0.4570|  0.5356|  0.1828
 4.50|  6900| 0.0| 2.0|i'|F|qs|  0.4113|Merit|  0.3250|  0.1726|  0.1524|  0.4315|  0.5264|  0.1726
 5.00|  6900| 0.0| 2.0|i'|F|qs|  0.3988|Merit|  0.3020|  0.1936|  0.1084|  0.4840|  0.5279|  0.1936
 5.50|  6900| 0.0| 2.0|i'|F|qs|  0.3765|Merit|  0.2742|  0.2045|  0.0697|  0.5113|  0.5128|  0.2045
 3.00|  7000| 0.0| 2.0|i'|F|qs|  0.4492|Merit|  0.0275|  0.8435| -0.8161|  2.1088|  1.0116|  0.8435
 3.50|  7000| 0.0| 2.0|i'|F|qs|  0.4131|Merit|  0.3003|  0.2257|  0.0745|  0.5643|  0.5636|  0.2257
 4.00|  7000| 0.0| 2.0|i'|F|qs|  0.4085|Merit|  0.3152|  0.1866|  0.1286|  0.4664|  0.5328|  0.1866
 4.50|  7000| 0.0| 2.0|i'|F|qs|  0.4061|Merit|  0.3184|  0.1753|  0.1431|  0.4383|  0.5229|  0.1753
 5.00|  7000| 0.0| 2.0|i'|F|qs|  0.3936|Merit|  0.2963|  0.1946|  0.1017|  0.4864|  0.5233|  0.1946
 5.50|  7000| 0.0| 2.0|i'|F|qs|  0.3717|Merit|  0.2695|  0.2043|  0.0652|  0.5108|  0.5079|  0.2043
 3.00|  7200| 0.0| 2.0|i'|F|qs|  0.4422|Merit|  0.0033|  0.8777| -0.8745|  2.1944|  1.0273|  0.8777
 3.50|  7200| 0.0| 2.0|i'|F|qs|  0.4033|Merit|  0.2816|  0.2434|  0.0382|  0.6086|  0.5656|  0.2434
 4.00|  7200| 0.0| 2.0|i'|F|qs|  0.3980|Merit|  0.3008|  0.1945|  0.1063|  0.4862|  0.5277|  0.1945
 4.50|  7200| 0.0| 2.0|i'|F|qs|  0.3958|Merit|  0.3056|  0.1804|  0.1252|  0.4511|  0.5161|  0.1804
 5.00|  7200| 0.0| 2.0|i'|F|qs|  0.3834|Merit|  0.2846|  0.1976|  0.0870|  0.4941|  0.5152|  0.1976
 5.50|  7200| 0.0| 2.0|i'|F|qs|  0.3632|Merit|  0.2608|  0.2049|  0.0559|  0.5122|  0.4998|  0.2049
 3.00|  7400| 0.0| 2.0|i'|F|qs|  0.4340|Merit| -0.0200|  0.9079| -0.9279|  2.2699|  1.0393|  0.9079
 3.50|  7400| 0.0| 2.0|i'|F|qs|  0.3928|Merit|  0.2599|  0.2659| -0.0061|  0.6648|  0.5701|  0.2659
 4.00|  7400| 0.0| 2.0|i'|F|qs|  0.3870|Merit|  0.2856|  0.2028|  0.0828|  0.5069|  0.5221|  0.2028
 4.50|  7400| 0.0| 2.0|i'|F|qs|  0.3856|Merit|  0.2927|  0.1859|  0.1068|  0.4648|  0.5096|  0.1859
 5.00|  7400| 0.0| 2.0|i'|F|qs|  0.3735|Merit|  0.2724|  0.2022|  0.0701|  0.5055|  0.5083|  0.2022
 5.50|  7400| 0.0| 2.0|i'|F|qs|  0.3707|Merit|  0.2678|  0.2058|  0.0620|  0.5145|  0.5079|  0.2058
 3.00|  7600| 0.0| 2.0|i'|F|qs|  0.4297|Merit| -0.0376|  0.9345| -0.9722|  2.3364|  1.0527|  0.9345
 3.50|  7600| 0.0| 2.0|i'|F|qs|  0.3825|Merit|  0.2352|  0.2946| -0.0594|  0.7366|  0.5789|  0.2946
 4.00|  7600| 0.0| 2.0|i'|F|qs|  0.3764|Merit|  0.2708|  0.2112|  0.0596|  0.5280|  0.5172|  0.2112
 4.50|  7600| 0.0| 2.0|i'|F|qs|  0.3750|Merit|  0.2792|  0.1915|  0.0877|  0.4788|  0.5027|  0.1915
 5.00|  7600| 0.0| 2.0|i'|F|qs|  0.3630|Merit|  0.2598|  0.2064|  0.0534|  0.5159|  0.5006|  0.2064
 5.50|  7600| 0.0| 2.0|i'|F|qs|  0.3612|Merit|  0.2566|  0.2092|  0.0474|  0.5229|  0.5006|  0.2092
 3.00|  7800| 0.0| 2.0|i'|F|qs|  0.3923|Merit| -0.1158|  1.0162| -1.1320|  2.5405|  1.0698|  1.0162
 3.50|  7800| 0.0| 2.0|i'|F|qs|  0.3776|Merit|  0.1543|  0.4465| -0.2922|  1.1162|  0.6752|  0.4465
 4.00|  7800| 0.0| 2.0|i'|F|qs|  0.3662|Merit|  0.2566|  0.2192|  0.0374|  0.5480|  0.5123|  0.2192
 4.50|  7800| 0.0| 2.0|i'|F|qs|  0.3642|Merit|  0.2657|  0.1969|  0.0689|  0.4922|  0.4954|  0.1969
 5.00|  7800| 0.0| 2.0|i'|F|qs|  0.3531|Merit|  0.2475|  0.2112|  0.0362|  0.5281|  0.4939|  0.2112
